neighbourhood_cleansed,accommodates,bathrooms,bedrooms,beds,daily_price,number_of_reviews,review_scores_rating,review_scores_location,TV,WiFi,Air_Condition,Wheelchair_accessible,Kitchen,Breakfast,Elevator,Heating,Washer,Iron,Luggage_dropoff_allowed,Pets_allowed,Smoking_allowed
1,6,3,2,3,140,3,93,9,1,1,0,0,1,0,0,1,1,1,0,1,0
1,3,3,1,1,110,1,80,10,1,1,0,0,1,0,1,1,0,1,0,0,0
1,10,8,4,10,1500,26,95,10,1,1,0,0,1,0,0,1,1,1,0,0,0
1,7,3,2,4,85,15,92,10,1,1,1,0,1,0,1,1,0,0,0,0,0
1,3,3,0,1,60,17,91,10,1,0,0,0,1,0,0,1,1,1,0,1,1
1,4,3,1,1,130,3,87,8,1,1,1,0,0,0,1,1,1,0,0,0,0
1,4,3,1,2,130,6,97,10,1,1,1,0,1,0,1,1,0,0,0,0,0
1,3,3,0,2,59,22,81,9,1,1,1,0,1,0,0,1,0,1,0,0,0
1,3,3,1,2,52,13,88,10,1,1,1,0,1,0,0,1,0,1,0,0,0
1,4,3,1,2,80,12,98,10,1,1,1,0,1,0,0,1,0,1,0,0,0
1,4,3,2,3,130,21,97,10,1,1,1,0,0,0,1,1,0,1,0,0,0
1,6,3,2,4,168,7,94,10,1,1,1,0,0,0,1,1,0,1,0,0,0
1,3,3,1,2,87,17,92,10,1,1,1,0,0,0,1,1,0,1,0,1,0
1,2,3,1,2,300,2,100,10,0,1,1,0,1,1,0,1,0,1,0,0,0
1,5,3,2,2,450,4,95,10,1,1,1,0,1,0,0,1,1,0,0,1,0
1,2,3,0,1,90,11,100,10,1,1,1,0,0,0,0,1,0,1,1,0,0
1,6,3,2,4,166,1,100,10,1,1,1,0,1,0,0,1,0,1,0,1,0
1,2,3,1,1,60,9,98,10,1,1,0,0,1,0,0,1,1,1,0,0,0
1,2,3,0,1,59,4,90,10,1,1,0,0,1,0,0,1,1,1,0,0,0
1,4,3,1,2,150,10,100,10,1,1,0,0,1,0,0,1,1,1,0,0,0
1,4,3,1,1,149,6,97,10,1,1,1,0,1,0,0,1,0,1,0,0,0
1,2,3,1,1,100,6,77,10,1,1,0,0,1,0,1,0,1,0,0,1,1
1,4,5,1,2,290,2,100,10,1,0,1,0,1,0,1,1,1,0,0,0,0
1,2,3,0,1,50,5,96,10,1,1,0,0,1,0,0,1,0,0,1,1,1
1,4,3,1,1,158,1,100,10,1,1,1,0,0,0,0,1,1,1,0,0,0
1,5,3,2,3,99,3,87,10,1,1,1,0,1,0,0,1,0,1,0,0,0
1,3,3,1,2,70,6,90,9,1,1,1,0,1,0,0,1,1,0,0,0,0
1,2,3,0,1,62,7,80,10,1,1,1,0,0,0,1,1,0,1,0,0,0
1,2,3,0,1,60,3,93,10,1,1,0,0,1,0,0,1,1,1,0,1,0
2,7,5,3,7,79,12,67,8,1,0,0,0,1,0,1,1,1,0,0,0,1
2,2,5,1,1,200,5,90,9,1,1,0,1,1,0,0,1,1,0,0,1,1
2,3,3,1,2,75,3,50,9,1,0,0,0,1,0,0,1,1,1,0,0,1
2,5,3,2,5,99,23,80,8,1,1,0,0,1,0,1,1,1,0,0,0,0
2,5,3,2,2,50,166,90,9,1,1,1,0,1,0,0,1,1,0,0,1,0
2,3,3,2,2,57,194,92,9,1,0,1,0,1,0,1,1,1,0,0,1,0
2,3,3,1,2,50,5,84,8,1,0,0,0,1,0,1,1,1,1,0,0,0
2,6,3,2,3,59,74,91,9,1,1,0,0,1,0,1,1,1,0,0,0,0
2,2,3,1,2,50,15,96,9,1,1,1,0,1,0,1,1,0,0,0,1,0
2,2,3,1,1,76,693,98,10,1,1,0,0,1,0,0,1,1,1,0,0,0
2,4,3,1,2,32,6,96,9,1,0,1,0,1,0,1,1,1,0,0,0,0
2,2,3,1,2,60,8,90,8,1,1,0,0,1,0,0,1,0,1,0,1,1
2,3,3,1,2,56,10,90,9,1,1,0,0,1,0,1,1,0,1,0,0,0
2,4,3,3,4,110,2,100,10,1,1,1,0,1,0,0,1,1,0,0,1,0
2,12,3,3,7,60,101,82,8,1,1,1,0,1,0,0,1,0,1,0,1,0
2,4,3,0,4,36,80,92,9,1,1,0,0,1,0,0,1,1,1,0,0,0
2,4,3,1,1,45,32,96,9,1,0,1,0,1,0,0,1,1,1,0,0,0
2,4,3,1,2,160,1,100,8,1,1,1,0,1,0,0,1,1,0,0,0,0
2,2,3,1,0,69,5,85,10,1,0,1,0,1,0,0,1,1,1,0,1,0
2,3,3,0,3,50,13,96,9,1,1,0,0,1,0,0,1,1,1,0,0,0
2,2,5,2,2,200,1,100,10,1,0,0,0,1,0,1,1,1,1,0,0,0
2,4,3,1,2,60,7,97,8,1,1,0,0,1,0,0,1,1,1,0,0,0
2,2,3,1,1,130,1,100,10,1,1,0,0,1,0,0,1,1,1,0,0,0
2,4,3,2,3,120,20,94,9,1,1,0,0,1,0,0,1,1,1,0,0,0
2,3,3,1,1,70,51,86,8,1,1,0,0,1,0,1,1,0,1,0,0,0
2,4,5,2,2,150,1,100,10,1,1,0,0,1,0,0,1,1,1,0,0,0
2,2,3,0,2,35,32,92,9,1,0,0,0,1,0,0,1,1,1,0,0,1
2,2,3,1,1,39,153,88,9,1,1,1,0,1,0,0,1,0,0,0,0,1
2,3,3,1,1,70,8,95,9,1,0,1,0,1,0,0,1,1,1,0,0,0
2,4,3,1,2,40,27,94,9,1,0,1,0,1,0,0,1,1,1,0,1,0
2,2,3,0,1,75,200,94,10,1,1,1,0,0,0,1,1,0,1,0,0,0
2,2,3,1,1,55,8,94,9,1,1,0,0,1,0,0,1,1,1,0,0,0
2,4,3,2,4,60,4,80,8,1,0,1,0,1,0,0,1,1,1,0,1,0
2,3,3,1,2,55,15,89,9,1,0,1,0,1,0,0,1,0,1,1,1,0
2,4,3,0,3,45,12,96,9,1,0,0,0,1,0,1,1,1,1,0,0,0
2,2,3,1,1,55,205,93,9,1,1,1,0,1,0,0,1,1,0,0,0,0
2,5,5,2,2,64,115,98,10,1,1,0,0,1,0,0,1,1,1,0,1,0
2,4,3,1,2,40,9,73,9,1,1,0,0,1,0,0,1,1,1,0,0,0
2,4,3,1,2,48,170,93,9,1,1,1,0,1,0,0,1,0,1,0,0,0
2,4,3,1,2,55,266,85,9,1,1,1,0,1,0,1,1,0,0,0,0,0
2,4,3,2,2,110,1,100,10,1,1,1,0,1,0,0,1,0,1,0,0,0
2,2,3,1,1,59,14,77,8,1,1,0,0,1,0,0,0,1,1,1,0,0
2,4,3,1,2,55,246,83,9,1,1,1,0,1,0,1,1,0,0,0,0,0
2,3,3,1,3,72,11,95,10,1,1,0,0,1,0,0,1,1,1,0,1,0
2,6,3,1,5,59,75,91,9,1,1,1,0,1,0,0,1,0,1,0,0,0
2,4,3,1,3,65,11,87,9,1,1,1,0,1,0,0,1,1,0,0,0,0
2,4,3,1,2,69,232,87,9,1,1,1,0,1,0,0,1,0,1,0,1,0
2,2,5,1,3,55,9,89,8,1,1,0,0,1,0,0,1,1,1,0,0,0
2,4,3,1,2,82,32,98,10,1,1,0,0,1,0,1,1,1,0,0,0,0
2,2,3,1,1,32,41,100,10,1,1,0,0,1,0,0,1,1,1,0,0,0
2,3,3,1,2,39,126,82,9,1,1,1,0,1,0,1,1,0,0,0,0,0
2,3,3,2,2,73,2,100,9,1,1,0,0,1,0,1,1,0,1,0,0,0
2,4,3,1,2,49,143,86,9,1,1,1,0,1,0,1,1,0,0,0,0,0
2,2,3,1,1,90,3,100,10,1,0,1,0,1,0,0,1,1,1,0,1,0
2,4,3,1,2,56,95,87,9,1,1,1,0,1,0,1,1,0,0,0,0,0
2,2,3,1,1,120,8,98,10,1,1,1,0,1,0,1,1,0,0,0,0,0
2,4,3,1,2,65,2,100,9,1,1,1,0,1,0,0,1,1,0,0,0,0
2,2,3,0,1,73,4,95,10,1,1,1,0,1,0,1,1,0,0,0,0,0
2,2,3,1,1,73,11,96,9,1,1,0,0,1,0,0,1,1,1,0,0,0
2,6,5,2,3,130,63,98,10,1,1,0,0,1,0,0,1,1,1,0,1,0
2,4,3,1,2,40,57,71,9,1,1,0,0,1,0,1,0,0,1,1,0,0
2,2,3,1,1,45,97,98,9,1,1,0,0,1,0,1,1,1,0,0,0,0
2,4,3,1,1,90,17,95,9,1,1,0,0,1,0,0,1,1,0,1,0,0
2,4,3,1,1,70,2,90,10,1,0,1,0,1,0,1,1,1,0,0,0,0
2,4,3,1,2,50,77,79,9,1,1,1,0,1,0,1,1,0,0,0,0,0
2,4,3,2,2,80,16,100,10,1,1,1,0,0,0,0,1,1,1,0,0,0
2,4,3,1,2,75,3,93,10,1,1,0,0,1,0,0,1,1,1,0,1,0
2,3,3,1,2,120,4,100,10,1,1,0,0,1,0,0,1,1,1,0,0,0
2,4,3,1,2,70,2,80,7,1,1,0,0,1,0,1,1,1,0,0,0,0
2,5,3,2,4,54,13,80,9,0,0,0,0,1,1,1,1,1,1,0,0,0
2,2,3,1,1,50,9,91,8,1,1,1,0,1,0,0,1,0,1,0,0,0
2,4,3,1,3,90,88,89,10,1,1,1,0,1,0,1,1,0,0,0,0,0
2,4,3,1,2,85,82,91,10,1,1,1,0,1,0,1,1,0,0,0,0,0
2,4,3,1,2,60,96,88,10,1,1,1,0,1,0,1,1,0,0,0,0,0
2,4,3,1,2,70,88,89,10,1,1,1,0,1,0,1,1,0,0,0,0,0
2,4,3,1,2,80,51,89,10,1,1,1,0,1,0,1,1,0,0,0,0,0
2,4,3,1,2,52,3,100,10,1,1,1,0,1,0,0,1,1,0,0,0,0
2,4,5,2,5,153,2,100,10,1,1,1,0,1,0,1,0,0,1,0,0,0
2,5,3,1,3,48,89,90,9,1,1,1,0,1,0,1,1,0,0,0,0,0
2,2,3,0,1,33,14,89,9,1,0,1,0,1,0,0,1,1,1,0,0,0
2,2,3,1,1,40,31,99,9,1,1,0,0,1,0,0,1,1,1,0,0,0
2,2,3,1,1,59,114,96,9,0,1,1,0,0,1,1,1,0,1,0,0,0
2,4,3,1,2,49,3,93,9,1,0,0,0,1,0,0,1,1,1,0,0,1
2,2,3,0,1,31,11,78,9,1,1,1,0,1,0,0,1,0,1,0,0,0
2,2,3,0,1,40,9,96,9,1,0,1,0,1,0,1,1,1,0,0,1,0
2,3,3,1,3,60,2,90,10,1,1,0,0,1,0,0,0,1,1,1,0,0
2,2,3,0,1,37,29,81,8,1,1,1,0,1,0,0,1,0,1,0,0,0
2,4,3,0,1,44,25,84,8,1,1,1,0,1,0,0,1,0,1,0,0,0
2,4,3,1,2,64,115,80,9,1,1,0,0,1,0,1,1,0,1,0,1,0
2,3,3,1,2,50,10,98,9,0,1,1,0,1,1,0,1,1,0,0,0,0
2,3,3,0,2,48,16,76,7,1,1,1,0,1,0,0,1,0,1,0,0,0
2,3,3,0,2,36,10,76,7,1,1,1,0,1,0,0,1,0,1,0,0,0
2,3,3,1,2,59,28,90,10,1,1,0,0,1,0,1,1,0,1,0,0,0
2,2,3,1,1,35,13,100,9,1,1,0,0,1,0,0,1,1,1,0,0,0
2,3,3,1,2,70,13,98,10,1,1,0,0,1,0,0,1,1,1,0,0,0
2,2,3,0,1,40,27,91,9,0,1,1,0,1,1,0,1,0,1,0,0,0
2,2,3,1,1,45,13,98,10,1,1,0,0,1,0,0,1,1,1,0,0,0
2,2,3,1,1,73,74,94,10,1,1,1,0,1,0,0,1,0,1,0,1,0
2,4,3,1,2,73,67,91,10,1,1,1,0,1,0,0,1,0,1,0,1,0
2,2,3,0,1,99,5,76,9,1,1,1,0,1,0,0,1,0,1,0,1,0
2,2,3,1,1,50,7,83,9,1,1,1,0,1,0,0,1,1,0,0,0,0
2,2,3,1,1,45,24,89,9,1,1,1,0,1,0,0,1,0,1,0,0,0
2,2,3,1,1,69,7,57,9,1,1,1,0,1,0,1,0,0,1,0,1,0
2,3,3,1,2,60,3,100,9,1,1,0,0,1,0,0,1,1,1,0,0,0
2,2,3,1,1,50,23,85,7,1,1,0,0,1,0,0,1,1,1,0,0,0
2,5,3,2,5,60,1,100,10,1,1,0,1,1,0,1,1,1,0,0,0,0
2,2,3,0,1,32,8,53,8,1,1,1,0,1,0,0,1,0,1,0,0,0
2,4,3,2,2,69,23,88,10,1,1,1,0,1,0,0,1,1,0,0,0,0
2,5,3,1,3,49,36,87,9,1,1,1,0,1,0,1,1,0,0,0,0,0
2,3,3,1,1,90,1,80,10,0,1,0,0,1,1,0,1,1,0,0,0,1
2,4,5,2,2,80,2,90,10,1,1,1,0,1,0,1,1,0,0,0,0,0
2,4,3,1,2,115,1,100,10,1,1,1,0,0,0,1,1,1,0,0,0,0
2,2,3,0,2,150,2,100,10,0,0,0,0,1,1,1,1,1,1,0,0,0
2,2,3,1,1,45,2,90,10,1,1,0,0,1,0,0,1,1,1,0,0,0
2,4,3,1,1,350,14,96,9,1,0,1,0,1,0,0,1,1,1,0,0,0
2,4,3,1,2,49,40,86,9,1,1,1,0,1,0,1,1,0,0,0,0,0
2,1,3,0,1,45,7,83,9,1,1,0,0,1,0,1,1,0,1,0,0,0
2,4,5,1,2,225,1,100,10,1,1,0,0,1,0,0,1,1,1,0,0,0
2,1,3,1,1,150,2,100,9,1,1,1,0,1,0,0,1,1,0,0,0,0
2,4,3,1,1,60,2,100,9,1,1,0,0,1,0,1,1,0,1,0,0,0
2,3,3,1,2,84,1,80,8,1,1,1,0,0,0,0,1,1,1,0,0,0
2,2,3,1,2,80,1,60,10,1,0,1,0,1,0,0,1,1,1,0,0,0
2,2,3,1,1,42,2,90,10,1,0,0,0,1,0,1,1,1,1,0,0,0
2,3,3,1,2,45,2,100,9,1,1,0,0,1,0,0,1,1,1,0,0,0
2,3,3,1,1,50,1,100,10,1,1,0,0,1,0,1,1,1,0,0,0,0
2,2,3,1,1,60,2,100,10,1,1,0,0,1,0,1,1,0,1,0,0,0
2,2,3,0,1,200,13,100,9,1,1,1,0,1,0,0,1,1,0,0,0,0
2,4,3,1,4,65,3,100,9,1,0,1,0,1,0,1,1,0,0,0,0,1
2,2,3,1,1,45,13,89,10,1,1,1,0,1,0,0,1,1,0,0,0,0
2,4,3,2,2,73,5,84,9,1,1,1,0,1,0,0,1,1,0,0,0,0
2,3,3,2,2,70,3,93,9,1,0,0,0,1,0,1,1,1,1,0,0,0
2,4,3,1,2,69,13,97,10,1,0,1,0,1,0,0,1,1,1,0,0,0
2,4,3,1,1,89,9,89,10,1,1,0,0,1,0,1,1,1,0,0,0,0
2,5,3,3,3,130,1,100,10,1,1,0,0,1,0,0,1,1,1,0,1,0
2,3,3,0,2,41,4,90,8,1,1,1,0,1,0,0,1,0,1,0,0,0
2,4,3,2,2,60,11,95,9,1,1,0,0,1,0,1,1,0,1,0,0,0
2,4,3,1,1,55,8,95,10,1,1,0,0,1,0,0,1,1,1,0,0,0
2,5,3,2,3,72,7,66,8,1,1,0,0,1,0,0,1,1,0,0,0,1
2,3,3,0,1,44,3,87,7,1,1,1,0,1,0,0,1,0,1,0,0,0
2,3,3,0,2,39,1,60,6,1,1,1,0,1,0,0,1,0,1,0,0,0
3,3,3,2,2,130,10,94,10,1,0,0,0,1,0,1,1,1,0,0,0,1
3,4,3,2,2,148,6,96,9,1,1,0,0,1,0,0,1,1,1,0,1,0
3,3,3,1,3,59,18,99,9,1,0,0,0,1,0,1,1,1,1,0,0,0
3,2,3,1,1,60,10,92,8,1,1,0,0,1,0,1,1,1,0,0,1,0
3,4,3,1,2,41,5,100,10,1,0,1,0,1,0,1,1,1,0,0,0,0
3,7,8,4,4,700,12,92,10,1,1,0,0,1,0,1,1,1,0,0,0,0
3,2,3,0,1,43,218,97,9,1,1,0,1,1,0,0,1,1,1,0,0,0
3,2,3,1,1,55,139,95,10,1,1,0,0,1,0,0,1,1,1,0,0,0
3,5,3,2,5,185,10,64,7,1,1,0,0,1,0,0,1,0,1,1,1,0
3,2,3,1,1,70,48,94,9,1,1,0,0,1,0,0,1,1,1,0,1,0
3,5,5,2,3,90,15,100,9,1,1,0,0,1,0,0,1,1,1,0,0,0
3,2,3,2,2,80,11,98,10,1,1,0,0,1,0,0,1,1,1,0,0,0
3,5,3,1,2,85,1,100,10,1,1,0,0,1,0,1,1,1,0,0,0,0
3,2,3,1,2,100,2,100,10,1,0,0,0,1,0,1,1,1,1,0,0,0
3,2,3,1,1,39,146,89,10,1,1,1,0,1,0,0,1,0,0,0,0,1
3,2,3,0,2,70,137,92,9,1,1,1,0,1,0,0,1,0,1,0,0,0
3,4,3,1,2,40,9,91,8,1,0,1,0,1,0,1,1,1,0,0,0,0
3,2,3,1,1,30,6,87,9,1,0,1,0,1,0,1,1,1,0,0,0,0
3,4,3,2,2,55,1,80,6,1,1,0,0,1,0,1,1,1,0,0,0,0
3,4,3,1,2,145,1,100,8,1,1,1,0,1,0,1,1,0,0,0,0,0
3,3,3,1,2,60,63,91,10,1,0,1,0,1,0,0,1,1,1,0,0,0
3,5,3,2,3,69,3,80,9,1,1,0,1,1,0,0,1,1,1,0,0,0
3,3,3,1,3,49,242,91,9,1,1,0,0,1,0,0,1,0,1,1,1,0
3,4,6,1,2,69,100,89,10,1,1,0,0,1,0,0,1,1,1,0,0,0
3,2,3,0,1,55,58,98,9,1,1,1,0,1,0,0,1,0,1,0,0,0
3,3,3,1,3,69,1,80,10,1,1,0,0,1,0,0,1,1,1,0,0,0
3,3,3,1,2,55,17,92,10,1,0,1,0,1,0,0,1,1,1,0,1,0
3,4,3,1,2,90,5,100,10,1,1,0,0,1,0,0,1,1,1,0,0,0
3,3,3,1,2,75,4,100,9,1,0,0,0,1,0,1,1,1,1,0,0,0
3,2,5,2,1,330,3,93,10,1,1,1,0,1,0,0,1,0,1,0,0,0
3,4,5,1,1,58,5,90,10,1,1,0,0,1,0,0,1,1,1,0,0,0
3,2,3,1,1,100,41,94,9,1,0,0,0,1,0,1,1,1,1,0,0,0
3,2,3,1,1,158,3,87,9,1,1,1,0,1,0,0,1,0,1,0,0,0
3,3,3,1,2,52,115,81,9,1,1,1,0,1,0,1,1,0,0,0,0,0
3,2,3,0,2,45,96,96,10,1,1,0,0,1,0,0,1,1,1,0,0,0
3,4,3,1,2,60,49,96,10,1,0,1,0,1,0,0,1,1,1,0,0,0
3,2,3,1,1,60,16,95,10,1,1,1,0,1,0,1,1,0,0,0,0,0
3,2,3,0,1,52,75,89,10,1,1,1,0,1,0,0,1,1,0,0,0,0
3,3,3,1,2,55,4,90,10,1,1,1,0,1,0,0,1,1,0,0,0,0
3,2,3,1,2,40,13,92,9,1,1,0,0,1,0,0,1,1,1,0,0,0
3,4,3,1,2,74,51,88,9,1,1,1,0,1,0,1,1,0,0,0,0,0
3,4,3,2,2,57,41,90,10,1,1,1,0,1,0,1,1,0,0,0,0,0
3,2,3,1,1,75,3,100,10,0,0,0,0,1,1,1,1,1,1,0,0,0
3,2,3,0,1,52,62,91,10,1,1,1,0,1,0,0,1,1,0,0,0,0
3,4,5,2,2,75,96,83,10,1,1,0,0,1,0,0,1,1,1,0,0,0
3,6,3,2,4,130,35,97,10,1,1,0,0,1,0,0,1,1,1,0,0,0
3,4,3,1,2,45,17,89,9,1,1,0,0,1,0,1,1,0,1,0,0,0
3,2,3,1,1,50,59,98,9,1,1,0,0,1,0,1,1,1,0,0,0,0
3,2,3,1,1,50,43,98,9,1,1,0,0,1,0,1,1,0,1,0,0,0
3,3,3,0,1,33,18,91,9,1,0,0,0,1,0,1,1,1,1,0,0,0
3,3,3,1,2,220,3,87,10,1,1,1,0,0,0,0,1,1,1,0,0,0
3,2,3,1,2,55,42,96,10,1,0,1,0,1,0,0,1,1,0,1,0,0
3,3,3,1,0,90,14,99,10,1,1,1,0,1,0,0,1,0,1,0,0,0
3,3,3,1,1,90,31,99,10,1,1,1,0,1,0,0,1,0,1,0,0,0
3,6,5,2,3,80,91,85,9,1,1,1,0,1,0,1,1,0,0,0,0,0
3,2,3,0,2,70,3,100,10,1,0,1,0,1,0,1,1,0,0,0,1,1
3,3,3,1,2,55,3,80,9,1,1,0,0,1,0,0,1,1,1,0,0,0
3,5,3,2,3,40,22,92,10,1,1,0,0,1,0,1,1,0,0,1,0,0
3,3,3,1,2,65,22,100,9,1,1,1,0,1,0,1,1,0,0,0,1,0
3,4,3,1,2,59,53,96,10,1,1,0,0,1,0,0,1,1,1,0,1,0
3,4,3,2,1,68,1,100,10,1,1,0,0,1,0,1,1,0,1,0,0,0
3,4,3,2,1,50,19,92,9,1,1,0,0,1,0,0,1,1,1,0,0,0
3,3,3,1,1,80,5,96,8,1,0,1,0,1,0,1,1,1,0,0,0,0
3,4,3,1,2,65,39,90,10,1,1,1,0,1,0,1,1,0,0,0,0,0
3,5,3,1,4,80,23,93,9,1,1,0,0,1,0,0,1,1,1,0,1,0
3,4,3,1,2,60,2,90,9,1,1,0,0,1,0,0,1,1,1,0,0,0
3,4,3,1,2,67,13,85,9,1,1,0,0,1,0,1,1,0,1,0,0,0
3,2,3,0,2,105,3,100,9,1,1,0,0,1,0,0,1,1,1,0,0,0
3,2,3,1,1,56,16,93,9,1,1,0,0,1,0,0,1,1,1,0,0,0
3,3,3,1,2,105,2,100,10,1,1,1,0,1,0,0,1,0,1,0,1,0
3,4,4,1,2,55,7,100,10,1,1,0,0,1,0,0,1,1,1,0,0,0
3,3,3,1,2,35,21,98,9,1,1,0,0,1,0,0,1,1,1,0,0,0
3,2,3,1,1,49,2,100,10,1,1,0,0,1,0,1,1,0,1,0,0,0
3,4,5,2,2,89,16,96,9,1,1,0,0,1,0,0,1,1,1,0,0,0
3,2,3,1,1,45,57,98,10,1,1,1,0,1,0,0,1,0,1,0,0,0
3,10,5,3,6,80,3,100,9,1,1,0,0,1,0,0,1,1,1,0,0,0
3,3,3,1,1,59,9,84,8,1,1,1,0,1,0,1,1,0,0,0,0,0
3,4,3,2,4,110,9,100,10,1,1,1,0,1,0,0,1,1,0,0,0,0
3,3,3,0,2,40,14,93,10,1,1,1,0,1,0,0,1,0,1,0,0,0
3,4,3,2,2,150,1,100,10,1,1,0,0,1,0,0,1,1,1,0,0,0
3,2,3,1,1,65,3,93,9,1,1,0,0,1,0,1,1,0,1,0,0,0
3,2,3,1,1,70,33,92,10,1,1,1,0,1,0,0,1,1,0,0,0,0
3,2,3,1,1,56,3,100,9,1,1,0,0,1,0,0,1,1,1,0,0,0
3,4,3,1,1,119,3,80,10,1,1,1,0,1,0,0,1,0,1,0,0,0
3,2,3,1,1,150,1,80,8,1,1,0,0,1,0,0,1,1,1,0,0,0
3,4,3,1,2,105,1,80,10,1,1,0,0,1,0,0,1,1,1,0,0,0
3,4,3,1,2,260,10,98,10,1,1,0,0,1,0,0,1,1,1,0,0,0
3,2,3,0,1,103,1,80,10,1,1,1,0,1,0,0,1,0,1,0,0,0
3,4,3,1,1,50,3,100,9,1,0,0,0,1,0,1,1,1,1,0,0,0
3,4,3,2,2,75,17,98,10,1,1,0,0,1,0,1,1,1,0,0,0,0
3,3,3,1,1,60,6,97,10,1,1,0,0,1,0,0,1,1,1,0,1,0
3,3,3,1,1,100,5,100,10,1,1,0,0,1,0,0,1,1,1,0,0,0
3,4,8,2,2,100,8,100,10,1,1,1,0,0,0,0,1,1,1,0,0,0
3,2,3,0,1,50,1,100,10,1,0,1,0,1,0,1,1,1,0,0,1,0
3,4,3,2,2,75,7,94,10,1,1,1,0,1,0,0,0,1,1,0,0,0
3,8,3,3,6,170,12,90,9,1,1,0,0,1,0,1,1,0,1,0,0,0
3,2,3,0,2,41,3,87,6,1,0,0,0,1,0,1,1,1,1,0,1,0
3,5,3,1,3,48,9,98,10,1,0,1,0,1,0,0,1,1,1,0,0,0
3,8,3,2,6,130,9,98,10,0,1,1,0,1,1,0,1,0,0,0,1,1
3,2,4,1,1,75,1,100,10,1,1,0,0,1,0,0,1,1,1,0,0,0
3,6,3,2,4,60,2,100,10,1,0,1,0,1,0,1,1,0,1,0,0,0
3,4,3,1,2,50,1,100,10,1,1,1,0,1,0,0,1,0,1,0,1,0
3,6,3,2,2,60,1,40,6,1,0,1,0,1,0,1,1,1,0,0,0,0
4,4,3,1,2,75,62,97,10,1,1,0,0,1,0,0,1,1,1,0,0,0
4,2,3,1,2,80,11,85,10,1,1,0,0,1,0,0,1,0,1,1,1,0
4,1,3,1,3,120,3,93,9,1,0,0,0,1,0,1,1,1,1,0,0,0
4,4,4,1,3,80,2,80,9,1,0,1,0,1,0,0,1,1,1,0,0,0
4,2,3,1,1,48,350,90,10,1,1,0,0,1,0,0,1,1,0,1,0,0
4,3,3,1,1,60,8,95,9,1,1,0,0,1,0,1,1,1,0,0,0,0
4,7,8,3,5,235,1,100,10,1,1,1,1,0,0,1,1,1,0,0,0,0
4,2,3,1,1,60,3,100,9,1,1,0,0,1,0,1,1,1,0,0,0,0
4,4,3,2,2,100,5,100,10,1,1,0,1,1,0,1,1,1,0,0,0,0
4,2,3,0,2,45,30,92,9,1,1,0,0,1,0,0,1,1,1,0,1,0
4,4,5,2,3,150,2,80,9,1,0,1,0,1,0,1,1,1,0,0,0,0
4,2,3,1,1,60,3,100,9,1,0,1,0,1,0,1,1,0,1,0,0,0
4,3,3,1,3,87,2,100,10,1,1,1,0,1,0,0,1,1,0,0,0,0
4,2,3,1,1,69,3,73,9,1,1,0,0,1,0,1,1,1,0,0,0,0
4,3,3,1,3,75,22,96,9,1,0,1,1,1,0,1,1,1,0,0,0,0
4,4,5,2,3,100,1,100,10,1,1,1,0,1,0,0,1,1,0,0,0,0
4,2,3,0,1,60,4,95,9,1,0,1,0,1,0,1,1,1,0,0,0,0
4,2,3,0,1,43,15,92,8,1,1,0,0,1,0,1,1,1,0,0,1,0
4,6,3,3,3,150,5,96,9,1,1,0,0,1,0,1,1,1,0,0,0,0
4,2,3,0,1,40,226,91,9,0,1,1,1,1,1,1,1,0,0,0,0,0
4,2,3,0,1,55,92,96,10,1,1,0,0,1,0,1,1,1,0,0,0,0
4,2,3,1,1,60,12,90,10,1,1,0,0,1,0,0,1,1,1,0,0,0
4,6,3,2,2,81,1,100,10,1,1,0,0,1,0,0,1,1,0,0,0,1
4,4,3,1,2,45,14,97,10,1,1,0,0,1,0,0,1,1,1,0,0,0
4,3,3,1,2,55,8,85,10,1,1,0,0,1,0,1,1,0,1,0,0,0
4,3,3,0,3,50,113,92,9,1,0,0,0,1,0,1,1,1,0,0,0,1
4,4,3,1,2,60,14,91,9,1,1,0,0,1,0,1,1,1,0,0,0,0
4,5,3,2,5,80,2,80,10,1,0,0,0,1,0,1,1,1,1,0,0,0
4,2,3,1,1,91,12,82,9,1,1,0,0,1,0,0,1,1,1,0,0,0
4,6,5,2,7,80,79,87,9,1,1,1,0,1,0,0,1,0,1,0,0,0
4,4,5,2,4,60,150,88,10,1,1,1,0,1,0,0,1,0,1,0,0,0
4,2,3,1,2,60,36,93,9,1,0,1,0,1,0,0,1,1,1,0,0,0
4,4,3,0,2,70,2,100,10,0,1,1,0,1,1,0,1,1,0,0,0,0
4,2,3,1,1,35,13,98,10,1,1,1,0,1,0,0,0,0,1,1,0,0
4,2,3,1,1,84,7,97,10,1,1,0,0,1,0,0,1,1,1,0,0,0
4,2,3,1,1,50,121,95,10,1,1,0,0,1,0,0,1,1,1,0,0,0
4,2,3,0,1,40,116,94,9,1,1,0,0,1,0,0,1,1,1,0,0,0
4,4,3,1,2,160,12,100,10,1,1,1,0,1,0,0,1,0,1,0,0,0
4,4,3,2,4,90,1,100,8,1,1,0,0,1,0,0,1,1,1,0,1,0
4,4,3,1,2,90,8,90,10,1,1,1,0,1,0,0,1,1,0,0,0,0
4,4,5,1,1,60,6,97,9,1,1,0,0,1,0,0,1,1,1,0,0,0
4,4,3,1,2,69,129,87,9,1,1,0,0,1,0,0,1,1,1,0,0,0
